time_after_step_us,Vout,Iload,N_active,IL1,QH1,REQ_accept1,IL2,QH2,REQ_accept2,IL3,QH3,REQ_accept3,IL4,QH4,REQ_accept4,phase_shed_request,phase_shed_accept,phase_shed_reject,shed_state,shed_lockout_state,residual_current_check,order_relock_state,a_S_enable_after_shed,a_S_mode
-449.586,0.993178883884419,40,4,-1.98234308456753,0,0,-1.98234308456766,0,0,-1.98234308456762,0,0,-1.98234308456783,0,0,0,0,0,0,0,1,0,0,0
-449.566,0.993011364891966,40,4,-2.07941861332539,0,0,-2.07941861332553,0,0,-2.07941861332548,0,0,-2.07941861332572,0,0,0,0,0,0,0,1,0,0,0
-449.544,0.992825910690434,40,4,-2.18605903263146,0,0,-2.18605903263162,0,0,-2.18605903263157,0,0,-2.18605903263183,0,0,0,0,0,0,0,1,0,0,0
-449.522,0.99263921857186,40,4,-2.29255003936564,0,0,-2.29255003936582,0,0,-2.29255003936576,0,0,-2.29255003936605,0,0,0,0,0,0,0,1,0,0,0
-449.506,0.992563434515496,40,4,-1.70051669406219,1,0,-2.36990534621617,0,0,-2.3699053462161,0,0,-2.36990534621641,0,0,0,0,0,0,0,1,0,0,0
-449.484,0.992497326760939,40,4,-0.487924335612305,1,0,-2.47615177521894,0,0,-2.47615177521887,0,0,-2.47615177521921,0,0,0,0,0,0,0,1,0,0,0
-449.462,0.992433795174058,40,4,0.722759121765924,1,0,-2.58226231622977,0,0,-2.58226231622969,0,0,-2.58226231623006,0,0,0,0,0,0,0,1,0,0,0
-449.442,0.992378297387975,40,4,1.82211873080648,1,0,-2.67860940152781,0,0,-2.67860940152773,0,0,-2.67860940152813,0,0,0,0,0,0,0,1,0,0,0
-449.42,0.992319736291087,40,4,3.03002465711471,1,0,-2.78446258451731,0,0,-2.78446258451722,0,0,-2.78446258451765,0,0,0,0,0,0,0,1,0,0,0
-449.398,0.992263776986357,40,4,4.23647619590077,1,0,-2.89018146785864,0,0,-2.89018146785854,0,0,-2.89018146785901,0,0,0,0,0,0,0,1,0,0,0
-449.378,0.992215159973321,40,4,5.33198948968139,1,0,-2.98617337981682,0,0,-2.98617337981672,0,0,-2.98617337981722,0,0,0,0,0,0,0,1,0,0,0
-449.356,0.992164158911339,40,4,6.53566855928822,1,0,-3.09163711690882,0,0,-3.09163711690871,0,0,-3.09163711690925,0,0,0,0,0,0,0,1,0,0,0
-449.336,0.992120044133694,40,4,7.62866386323471,1,0,-3.18739781822897,0,0,-3.18739781822885,0,0,-3.18739781822942,0,0,0,0,0,0,0,1,0,0,0
-449.32,0.992086293388833,40,4,8.50219797459383,0,0,-3.26392746497093,0,0,-3.26392746497081,0,0,-3.26392746497141,0,0,0,0,0,0,0,1,0,0,0
-449.3,0.991938115788491,40,4,8.41156650776992,0,0,-3.35948535940072,0,0,-3.35948535940059,0,0,-3.35948535940122,0,0,0,0,0,0,0,1,0,0,0
-449.28,0.99178726546376,40,4,8.30319540975434,0,0,-3.45492368920285,0,0,-3.45492368920271,0,0,-3.45492368920339,0,0,0,0,0,0,0,1,0,0,0
-449.258,0.991620126510627,40,4,8.18414216007411,0,0,-3.55976719151969,0,0,-3.55976719151954,0,0,-3.55976719152025,0,0,0,0,0,0,0,1,0,0,0
-449.236,0.991451728390058,40,4,8.06525119162154,0,0,-3.6644654665099,0,0,-3.66446546650974,0,0,-3.6644654665105,0,0,0,0,0,0,0,1,0,0,0
-449.216,0.991297548035291,40,4,7.95730926699784,0,0,-3.75951972416586,0,0,-3.7595197241657,0,0,-3.75951972416649,0,0,0,0,0,0,0,1,0,0,0
-449.194,0.991126751037733,40,4,7.83872794772102,0,0,-3.86394085067246,0,0,-3.86394085067228,0,0,-3.86394085067313,0,0,0,0,0,0,0,1,0,0,0
-449.172,0.990954700097307,40,4,7.72030874134929,0,0,-3.9682168587638,0,0,-3.96821685876361,0,0,-3.9682168587645,0,0,0,0,0,0,0,1,0,0,0
-449.152,0.990797203529537,40,4,7.61279554496737,0,0,-4.06288733230306,0,0,-4.06288733230287,0,0,-4.0628873323038,0,0,0,0,0,0,0,1,0,0,0
-449.13,0.990622763681694,40,4,7.49468566539887,0,0,-4.1668864010608,0,0,-4.16688640106059,0,0,-4.16688640106158,0,0,0,0,0,0,0,1,0,0,0
-449.11,0.990463098351963,40,4,7.38745357863424,0,0,-4.2613051744416,0,0,-4.26130517444139,0,0,-4.26130517444241,0,0,0,0,0,0,0,1,0,0,0
-449.088,0.990286276134209,40,4,7.26965281319653,0,0,-4.3650274424517,0,0,-4.36502744245148,0,0,-4.36502744245255,0,0,0,0,0,0,0,1,0,0,0
-449.066,0.990108208616132,40,4,7.15201387951261,0,0,-4.46860477525569,0,0,-4.46860477525546,0,0,-4.46860477525659,0,0,0,0,0,0,0,1,0,0,0
-449.046,0.989945249929711,40,4,7.04520977744998,0,0,-4.56264024903893,0,0,-4.56264024903868,0,0,-4.56264024903987,0,0,0,0,0,0,0,1,0,0,0
-449.026,0.98983195118935,40,4,6.93853848104439,0,0,-4.09733946254752,0,0,-4.65655688410364,0,0,-4.65655688410487,0,0,0,0,0,0,0,1,0,0,0
-449.006,0.989778207274646,40,4,6.83199133762261,0,0,-2.99040103700794,1,0,-4.75036328306542,0,0,-4.7503632830667,0,0,0,0,0,0,0,1,0,0,0
-448.986,0.989726429739004,40,4,6.7255662015223,0,0,-1.88669638333146,1,0,-4.8440615416912,0,0,-4.84406154169253,0,0,0,0,0,0,0,1,0,0,0
-448.964,0.989671959530051,40,4,6.60863940838383,0,0,-0.674015593747568,1,0,-4.94700480806492,0,0,-4.94700480806631,0,0,0,0,0,0,0,1,0,0,0
-448.942,0.989620095013482,40,4,6.49186003202078,0,0,0.537202758584873,1,0,-5.04981747494247,0,0,-5.04981747494391,0,0,0,0,0,0,0,1,0,0,0
-448.922,0.989575194301811,40,4,6.38582395702104,0,0,1.63704705302537,1,0,-5.1431710563062,0,0,-5.1431710563077,0,0,0,0,0,0,0,1,0,0,0
-448.9,0.989528279665156,40,4,6.26932384419381,0,0,2.84548429514779,1,0,-5.24573640867841,0,0,-5.24573640867998,0,0,0,0,0,0,0,1,0,0,0
-448.878,0.989483956005221,40,4,6.15296949954243,0,0,4.05246522750341,1,0,-5.3481727170129,0,0,-5.34817271701453,0,0,0,0,0,0,0,1,0,0,0
-448.858,0.9894459074638,40,4,6.04731892788507,0,0,5.14845812305863,1,0,-5.44118502417893,0,0,-5.44118502418062,0,0,0,0,0,0,0,1,0,0,0
-448.8395,0.989412616583291,40,4,5.94969887761693,0,0,6.16118092852208,1,0,-5.52712697041593,0,0,-5.52712697041767,0,0,0,0,0,0,0,1,0,0,0
-448.824,0.989312425156996,40,4,5.86799065601365,0,0,6.19822573615329,0,0,-5.59905995513969,0,0,-5.59905995514148,0,0,0,0,0,0,0,1,0,0,0
-448.802,0.989153939570614,40,4,5.75215116524793,0,0,6.08198726181923,0,0,-5.7010390295716,0,0,-5.70103902957346,0,0,0,0,0,0,0,1,0,0,0
-448.78,0.988994187297472,40,4,5.63646912202733,0,0,5.96590671707445,0,0,-5.80287729141989,0,0,-5.80287729142181,0,0,0,0,0,0,0,1,0,0,0
-448.76,0.988847860276874,40,4,5.53144021325208,0,0,5.860515951999,0,0,-5.89533536291585,0,0,-5.89533536291784,0,0,0,0,0,0,0,1,0,0,0
-448.738,0.988685694764772,40,4,5.41605860977385,0,0,5.74473676564605,0,0,-5.99690488731193,0,0,-5.99690488731398,0,0,0,0,0,0,0,1,0,0,0
-448.716,0.988522267783278,40,4,5.30083430489068,0,0,5.62911535824001,0,0,-6.09833369012005,0,0,-6.09833369012218,0,0,0,0,0,0,0,1,0,0,0
-448.696,0.988372604644834,40,4,5.19622139229138,0,0,5.52414185969309,0,0,-6.19041960547813,0,0,-6.19041960548032,0,0,0,0,0,0,0,1,0,0,0
-448.674,0.98820677438032,40,4,5.08129724169916,0,0,5.40882152200241,0,0,-6.29157984583934,0,0,-6.2915798458416,0,0,0,0,0,0,0,1,0,0,0
-448.652,0.988039687859069,40,4,4.96653023960896,0,0,5.29365881147925,0,0,-6.39259945695441,0,0,-6.39259945695674,0,0,0,0,0,0,0,1,0,0,0
-448.632,0.987886702388305,40,4,4.86233292624588,0,0,5.18910217806136,0,0,-6.48431346038375,0,0,-6.48431346038614,0,0,0,0,0,0,0,1,0,0,0
-448.61,0.987717222530933,40,4,4.74786579081847,0,0,5.07424024641165,0,0,-6.58506468662111,0,0,-6.58506468662359,0,0,0,0,0,0,0,1,0,0,0
-448.59,0.987562064265377,40,4,4.64394099728642,0,0,4.96995696115079,0,0,-6.67653475727015,0,0,-6.6765347572727,0,0,0,0,0,0,0,1,0,0,0
-448.568,0.987390197594584,40,4,4.52977353858792,0,0,4.85539561633776,0,0,-6.77701771654726,0,0,-6.77701771654989,0,0,0,0,0,0,0,1,0,0,0
-448.548,0.987261475602469,40,4,4.42612101569917,0,0,4.75138542911886,0,0,-6.55175788112383,0,0,-6.8682440721093,0,0,0,0,0,0,0,1,0,0,0
-448.53,0.98721971184573,40,4,4.33293781296346,0,0,4.65788066449142,0,0,-5.53877016595032,1,0,-6.95025532076478,0,0,0,0,0,0,0,1,0,0,0
-448.508,0.987169286852545,40,4,4.21917709662161,0,0,4.5437273585484,0,0,-4.32140166220908,1,0,-7.0503762840859,0,0,0,0,0,0,0,1,0,0,0
-448.486,0.987121460465484,40,4,4.10555922425678,0,0,4.42971737090146,0,0,-3.10549855879221,1,0,-7.1503707738051,0,0,0,0,0,0,0,1,0,0,0
-448.466,0.987080234246101,40,4,4.00239381941743,0,0,4.32619590874081,0,0,-2.00140247993301,1,0,-7.24116547449987,0,0,0,0,0,0,0,1,0,0,0
-448.444,0.987037360009054,40,4,3.889047377925,0,0,4.21245825589381,0,0,-0.788292836619595,1,0,-7.34091973136036,0,0,0,0,0,0,0,1,0,0,0
-448.422,0.986997080469287,40,4,3.77584274176073,0,0,4.09886288200425,0,0,0.423352622502439,1,0,-7.44054852985976,0,0,0,0,0,0,0,1,0,0,0
-448.402,0.986962702054562,40,4,3.6730515883924,0,0,3.99571692130793,0,0,1.52358371453574,1,0,-7.53101212168319,0,0,0,0,0,0,0,1,0,0,0
-448.38,0.986927351463103,40,4,3.56011555875646,0,0,3.88239105372428,0,0,2.73244472881828,1,0,-7.63040336919338,0,0,0,0,0,0,0,1,0,0,0
-448.36,0.986897453483296,40,4,3.45756810655517,0,0,3.779489612118,0,0,3.83014396111335,1,0,-7.72065149042758,0,0,0,0,0,0,0,1,0,0,0
-448.346,0.986827220035656,40,4,3.38585511074275,0,0,3.70752905606919,0,0,4.03982323793064,0,0,-7.78376297410192,0,0,0,0,0,0,0,1,0,0,0
-448.324,0.986675890665863,40,4,3.27328762582838,0,0,3.59457293195236,0,0,3.92446810083937,0,0,-7.88282705197672,0,0,0,0,0,0,0,1,0,0,0
-448.304,0.986537379950487,40,4,3.17108576187684,0,0,3.4920181662254,0,0,3.82155097621075,0,0,-7.97276712516759,0,0,0,0,0,0,0,1,0,0,0
-448.282,0.986383805050359,40,4,3.05880941941582,0,0,3.3793540795071,0,0,3.70848875439372,0,0,-8.07157095053224,0,0,0,0,0,0,0,1,0,0,0
-448.26,0.98622896100618,40,4,2.94668567985976,0,0,3.26684306415878,0,0,3.59558008496573,0,0,-8.17023834275487,0,0,0,0,0,0,0,1,0,0,0
-448.24,0.986087093876348,40,4,2.84488739372406,0,0,3.164693115164,0,0,3.49306904918632,0,0,-8.25981760115816,0,0,0,0,0,0,0,1,0,0,0
-448.218,0.985929831891455,40,4,2.73305486205021,0,0,3.05247420046913,0,0,3.38045339710766,0,0,-8.35822460122933,0,0,0,0,0,0,0,1,0,0,0
-448.196,0.985771305968831,40,4,2.62137480212583,0,0,2.94040822434414,0,0,3.26799116292922,0,0,-8.45649524297892,0,0,0,0,0,0,0,1,0,0,0
-448.176,0.985626096193318,40,4,2.519979746949,0,0,2.83866274087516,0,0,3.1658858603267,0,0,-8.54571388446621,0,0,0,0,0,0,0,1,0,0,0
-448.154,0.985465162264893,40,4,2.40859064337058,0,0,2.72688861073314,0,0,3.05371638560891,0,0,-8.64372427824051,0,0,0,0,0,0,0,1,0,0,0
-448.132,0.985302969600414,40,4,2.2973538791842,0,0,2.61526728516475,0,0,2.94170019311234,0,0,-8.74159838991307,0,0,0,0,0,0,0,1,0,0,0
-448.112,0.985154430935715,40,4,2.19636170493067,0,0,2.51392591285185,0,0,2.8400002648667,0,0,-8.83045661605694,0,0,0,0,0,0,0,1,0,0,0
-448.09,0.984989840191446,40,4,2.08541564326487,0,0,2.40259617631785,0,0,2.72827657167529,0,0,-8.92807062659598,0,0,0,0,0,0,0,1,0,0,0
-448.072,0.984854242572127,40,4,1.99475480584531,0,0,2.31162176791041,0,0,2.63698018914736,0,0,-9.00783532487999,0,0,0,0,0,0,0,1,0,0,0
-448.052,0.984811358583462,40,4,1.89413534613339,0,0,2.21065426147111,0,0,2.5356553089609,0,0,-7.90563654551227,1,0,0,0,0,0,0,1,0,0,0
-448.03,0.984767549493685,40,4,1.78358553827397,0,0,2.09972204164554,0,0,2.42433042922348,0,0,-6.68514404512621,1,0,0,0,0,0,0,1,0,0,0
-448.01,0.984729973706003,40,4,1.68320568307769,0,0,1.99899494015076,0,0,2.32324677586045,0,0,-5.5768809821668,1,0,0,0,0,0,0,1,0,0,0
-447.988,0.984691113118374,40,4,1.57291939112842,0,0,1.8883271177942,0,0,2.21218719877506,0,0,-4.35919336391267,1,0,0,0,0,0,0,1,0,0,0
-447.966,0.984654839976705,40,4,1.46277047472207,0,0,1.77779713193814,0,0,2.10126593150058,0,0,-3.14297280223328,1,0,0,0,0,0,0,1,0,0,0
-447.946,0.984624107021736,40,4,1.36275392746538,0,0,1.67743455744485,0,0,2.0005480568696,0,0,-2.03858955947929,1,0,0,0,0,0,0,1,0,0,0
-447.924,0.984592764719367,40,4,1.25286602393927,0,0,1.56716646293304,0,0,1.88988958294461,0,0,-0.825165610875211,1,0,0,0,0,0,0,1,0,0,0
-447.902,0.984564005927039,40,4,1.14311446883556,0,0,1.45703517713083,0,0,1.7793683903513,0,0,0.386792515954366,1,0,0,0,0,0,0,1,0,0,0
-447.882,0.98454009125196,40,4,1.04345777128361,0,0,1.35703366712345,0,0,1.67901282754132,0,0,1.48730645255072,1,0,0,0,0,0,0,1,0,0,0
-447.866,0.984483874023208,40,4,0.963813882289541,0,0,1.27711420182682,0,0,1.59881040099803,0,0,1.94014251637209,0,0,0,0,0,0,0,1,0,0,0
-447.848,0.984365749245279,40,4,0.87430693044964,0,0,1.18729751600044,0,0,1.50867568087723,0,0,1.84490790440389,0,0,0,0,0,0,0,1,0,0,0
-447.826,0.984220737636261,40,4,0.765043775455245,0,0,1.07765621189897,0,0,1.39864609395987,0,0,1.73447208828692,0,0,0,0,0,0,0,1,0,0,0
-447.804,0.984074449044496,40,4,0.655928641929669,0,0,0.96816338613869,0,0,1.28876545449939,0,0,1.62418571042501,0,0,0,0,0,0,0,1,0,0,0
-447.784,0.983940352794879,40,4,0.556861481942002,0,0,0.868753265569009,0,0,1.18900318262737,0,0,1.52405501086105,0,0,0,0,0,0,0,1,0,0,0
-447.762,0.983791631292266,40,4,0.448028827677936,0,0,0.759543789748883,0,0,1.0794067871183,0,0,1.41405381228289,0,0,0,0,0,0,0,1,0,0,0
-447.74,0.983641638007643,40,4,0.339344082315907,0,0,0.650482678099232,0,0,0.969959223248513,0,0,1.30420193441916,0,0,0,0,0,0,0,1,0,0,0
-447.72,0.983504178367156,40,4,0.240668086246583,0,0,0.551464925464134,0,0,0.87059055559277,0,0,1.20446613249394,0,0,0,0,0,0,0,1,0,0,0
-447.698,0.983351762096049,40,4,0.132265604036697,0,0,0.442686944588617,0,0,0.761427013369802,0,0,1.09489920832574,0,0,0,0,0,0,0,1,0,0,0
-447.676,0.983198079239138,40,4,0.0240109168966611,0,0,0.334057212453097,0,0,0.652412185714515,0,0,0.985481486083401,0,0,0,0,0,0,0,1,0,0,0
-447.656,0.983057267342503,40,4,-0.0742738828522995,0,0,0.235431828623539,0,0,0.553437119766077,0,0,0.886140575751803,0,0,0,0,0,0,0,1,0,0,0
-447.634,0.982901171431313,40,4,-0.18224638571625,0,0,0.127085005612667,0,0,0.444706088979414,0,0,0.777007579153482,0,0,0,0,0,0,0,1,0,0,0
-447.614,0.982758171422023,40,4,-0.280274951635378,0,0,0.0287164391896722,0,0,0.345988645586519,0,0,0.677925133740295,0,0,0,0,0,0,0,1,0,0,0
-447.592,0.982599666367788,40,4,-0.387965025749202,0,0,-0.0793472833132032,0,0,0.237541569856083,0,0,0.569077019834828,0,0,0,0,0,0,0,1,0,0,0
-447.574,0.982529253203971,40,4,0.184356257028004,1,0,-0.167654769386357,0,0,0.148920693180411,0,0,0.480128383615082,0,0,0,0,0,0,0,1,0,0,0
-447.554,0.98249447527061,40,4,1.28529665753702,1,0,-0.265667588747594,0,0,0.0505599308308571,0,0,0.381403820681656,0,0,0,0,0,0,0,1,0,0,0
-447.532,0.98245869673955,40,4,2.49493404184442,1,0,-0.373353078207585,0,0,-0.0575079487130459,0,0,0.272936205979042,0,0,0,0,0,0,0,1,0,0,0
-447.51,0.982425499334439,40,4,3.70311545554609,1,0,-0.48090483287911,0,0,-0.165441644869221,0,0,0.164603152165591,0,0,0,0,0,0,0,1,0,0,0
-447.49,0.98239756165825,40,4,4.800197376744,1,0,-0.578563238885198,0,0,-0.263446869596088,0,0,0.0662351918431988,0,0,0,0,0,0,0,1,0,0,0
-447.468,0.982369298552704,40,4,6.00559455290526,1,0,-0.685860115464763,0,0,-0.371124805441654,0,0,-0.0418413949618269,0,0,0,0,0,0,0,1,0,0,0
-447.446,0.98234360733482,40,4,7.20954005143383,1,0,-0.793024550204027,0,0,-0.47866983959612,0,0,-0.149784621087853,0,0,0,0,0,0,0,1,0,0,0
-447.426,0.982322485434222,40,4,8.30277487016243,1,0,-0.890331969313506,0,0,-0.576322858771619,0,0,-0.247799215100733,0,0,0,0,0,0,0,1,0,0,0
-447.404,0.98230170552387,40,4,9.50394733774511,1,0,-0.997244266472132,0,0,-0.683614877175479,0,0,-0.355488506714278,0,0,0,0,0,0,0,1,0,0,0
-447.388,0.982270597376707,40,4,10.181499955332,0,0,-1.07491564193122,0,0,-0.761562124146959,0,0,-0.4337243768865,0,0,0,0,0,0,0,1,0,0,0
-447.37,0.982153931878582,40,4,10.0379580138829,0,0,-1.16220697007308,0,0,-0.849163517815557,0,0,-0.521650168329955,0,0,0,0,0,0,0,1,0,0,0
-447.348,0.982015110938904,40,4,9.91786632730367,0,0,-1.2687655131192,0,0,-0.956100614367012,0,0,-0.628983316374426,0,0,0,0,0,0,0,1,0,0,0
-447.328,0.981887797795029,40,4,9.80883127906861,0,0,-1.36551179196238,0,0,-1.05319063550514,0,0,-0.726432968706575,0,0,0,0,0,0,0,1,0,0,0
-447.306,0.981746531472242,40,4,9.68904581046491,0,0,-1.47179509342591,0,0,-1.15985161702463,0,0,-0.833489087896011,0,0,0,0,0,0,0,1,0,0,0
-447.284,0.981603986833235,40,4,9.56942066452436,0,0,-1.57793426967498,0,0,-1.26636801661316,0,0,-0.940400147327057,0,0,0,0,0,0,0,1,0,0,0
-447.264,0.981473293017938,40,4,9.46080961000303,0,0,-1.6742993910512,0,0,-1.36307567243851,0,0,-1.03746617067,0,0,0,0,0,0,0,1,0,0,0
-447.242,0.981328312915936,40,4,9.34149038657499,0,0,-1.78016351330349,0,0,-1.46931614765002,0,0,-1.14410039511196,0,0,0,0,0,0,0,1,0,0,0
-447.22,0.981182059691729,40,4,9.22233133048512,0,0,-1.88588360925833,0,0,-1.57541214145241,0,0,-1.25058966199634,0,0,0,0,0,0,0,1,0,0,0
-447.2,0.981047998941248,40,4,9.11414385890119,0,0,-1.98186783476574,0,0,-1.67173769780726,0,0,-1.3472723266327,0,0,0,0,0,0,0,1,0,0,0
-447.178,0.980899320165606,40,4,8.99529042773059,0,0,-2.08731306681796,0,0,-1.77755796038513,0,0,-1.45348495488022,0,0,0,0,0,0,0,1,0,0,0
-447.156,0.980749373457272,40,4,8.87659700746001,0,0,-2.19261437280062,0,0,-1.88323384338094,0,0,-1.55955272907034,0,0,0,0,0,0,0,1,0,0,0
-447.136,0.980611959495934,40,4,8.76883270509329,0,0,-2.28821796750412,0,0,-1.97917756955944,0,0,-1.65585230871895,0,0,0,0,0,0,0,1,0,0,0
-447.114,0.980459597139087,40,4,8.65044461002875,0,0,-2.39324460217509,0,0,-2.08457791696929,0,0,-1.76164364309923,0,0,0,0,0,0,0,1,0,0,0
-447.098,0.980397800160141,40,4,8.56444375395966,0,0,-1.92004030605432,1,0,-2.16114295543881,0,0,-1.83849273775001,0,0,0,0,0,0,0,1,0,0,0
-447.076,0.980365678435528,40,4,8.44631986325964,0,0,-0.705348599783841,1,0,-2.26630602438419,0,0,-1.94404597638274,0,0,0,0,0,0,0,1,0,0,0
-447.054,0.980336056221252,40,4,8.32834208465873,0,0,0.506929463777675,1,0,-2.37133852580972,0,0,-2.04946817567699,0,0,0,0,0,0,0,1,0,0,0
-447.034,0.980311362451781,40,4,8.22121569019334,0,0,1.60773392389909,1,0,-2.46670993076206,0,0,-2.14519344335398,0,0,0,0,0,0,0,1,0,0,0
-447.012,0.980286660742478,40,4,8.10351527739676,0,0,2.81722379734635,1,0,-2.57149465868935,0,0,-2.25036697095944,0,0,0,0,0,0,0,1,0,0,0
-446.99,0.980264534590349,40,4,7.98595964185694,0,0,4.02525364701647,1,0,-2.67615009985523,0,0,-2.35541074164038,0,0,0,0,0,0,0,1,0,0,0
-446.97,0.980246652212193,40,4,7.87921613011963,0,0,5.12219688607143,1,0,-2.77117958869645,0,0,-2.45079284979915,0,0,0,0,0,0,0,1,0,0,0
-446.948,0.980229434182642,40,4,7.76193561681114,0,0,6.32744353336759,1,0,-2.87558942883367,0,0,-2.55559012344554,0,0,0,0,0,0,0,1,0,0,0
-446.926,0.980214782439668,40,4,7.64479855124738,0,0,7.53123446588801,1,0,-2.97987125774661,0,0,-2.66025891735662,0,0,0,0,0,0,0,1,0,0,0
-446.91,0.980205736690033,40,4,7.55969779753379,0,0,8.40580529142429,0,0,-3.05563243353654,0,0,-2.73630122828824,0,0,0,0,0,0,0,1,0,0,0
-446.892,0.980100406374497,40,4,7.46405445543029,0,0,8.32765478619493,0,0,-3.14077855296234,0,0,-2.82176332724029,0,0,0,0,0,0,0,1,0,0,0
-446.87,0.979968454409941,40,4,7.34729788244065,0,0,8.20985482816845,0,0,-3.2447190987208,0,0,-2.92608964798061,0,0,0,0,0,0,0,1,0,0,0
-446.85,0.979847380718116,40,4,7.24129060387844,0,0,8.10290011170147,0,0,-3.3390887824057,0,0,-3.02080963136087,0,0,0,0,0,0,0,1,0,0,0
-446.828,0.979712972212673,40,4,7.12483112091077,0,0,7.98539964897033,0,0,-3.44276156682519,0,0,-3.12486730065048,0,0,0,0,0,0,0,1,0,0,0
-446.808,0.979589668258191,40,4,7.01909384690208,0,0,7.87871712114719,0,0,-3.53688787789862,0,0,-3.21934310316087,0,0,0,0,0,0,0,1,0,0,0
-446.786,0.979452809714881,40,4,6.90293128368318,0,0,7.76151597789339,0,0,-3.64029300419812,0,0,-3.32313222627255,0,0,0,0,0,0,0,1,0,0,0
-446.764,0.979314670412504,40,4,6.78692418157544,0,0,7.64447155054285,0,0,-3.74355797019723,0,0,-3.4267807247287,0,0,0,0,0,0,0,1,0,0,0
-446.744,0.979187979326192,40,4,6.68159804427784,0,0,7.53820347789071,0,0,-3.83731360953152,0,0,-3.52088462745273,0,0,0,0,0,0,0,1,0,0,0
-446.722,0.979047399888388,40,4,6.56588760058845,0,0,7.42145810026249,0,0,-3.94031107685986,0,0,-3.62426474230063,0,0,0,0,0,0,0,1,0,0,0
-446.7,0.978905544876308,40,4,6.45033248053429,0,0,7.30486929665644,0,0,-4.04316846809106,0,0,-3.72750431832789,0,0,0,0,0,0,0,1,0,0,0
